DDF_Field,Identifier,RA,Dec,Otype,Otype_txt,Mag_U,Mag_B,Mag_V,Mag_G,Mag_R,Mag_I,Mag_BP,Mag_RP,Mag_cyan,Mag_orange,Period_days,Period_source,Catalog_sources
EDFS_b,Gaia DR3 4830797215302592000,62.67742148777,-48.63193787036,AGN,,,,,20.758842,,,20.744251,20.615927,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4830797215303283968,62.67259089808,-48.64003406318,RS,,,,,16.377632,,,17.079588,15.531955,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4830799375671035392,62.73861591433,-48.56522458001,AGN,,,,,19.555063,,,19.896053,19.006422,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4830802300544414592,62.49596100019,-48.55111884622,SOLAR_LIKE,,,,,14.322238,,,15.376922,13.304463,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4830802742924763520,62.53254976543,-48.52699486584,SOLAR_LIKE,,,,,11.176193,,,11.564081,10.626595,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4830804186034499840,62.60448757583,-48.42348875988,AGN,,,,,19.856314,,,20.166445,19.457281,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4830804293407795712,62.64945755175,-48.41854004182,AGN,,,,,20.491886,,,20.654787,19.964254,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4830806423713008640,62.81047028491,-48.41821770291,SOLAR_LIKE,,,,,13.78177,,,15.094019,12.651578,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4830809275571291264,62.79147624307,-48.31821317671,SOLAR_LIKE,,,,,15.199723,,,15.72096,14.508149,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4830810061549778304,62.71290511837,-48.38464840942,AGN,,,,,20.4679,,,20.436468,20.030321,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4830810473866646400,62.73939201709,-48.3661428448,AGN,,,,,19.854778,,,19.96242,19.803827,,,,,"Gaia_VarClassify,Gaia_VariSum"
