DDF_Field,Identifier,RA,Dec,Otype,Otype_txt,Mag_U,Mag_B,Mag_V,Mag_G,Mag_R,Mag_I,Mag_BP,Mag_RP,Mag_cyan,Mag_orange,Period_days,Period_source,Catalog_sources
ELAIS-S1,Gaia DR3 4976145780548031104,11.15444124297,-46.61051502925,SOLAR_LIKE,,,,,16.598562,,,17.471066,15.683691,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4976146261584366208,11.24352558193,-46.56891348507,SOLAR_LIKE,,,,,12.137941,,,12.49358,11.623391,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4976147734756897664,10.90028933365,-46.65191617289,AGN,,,,,18.64693,,,18.806355,18.272856,,,,,"Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4976148804205030272,11.0290432997,-46.54269331087,SOLAR_LIKE,,,,,18.133116,,,19.787783,16.903591,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4976148838564780544,10.88992498714,-46.61155109502,AGN,,,,,20.547125,,,20.535809,20.07315,,,,,"Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4976149663198500608,10.95165629352,-46.53496185394,SOLAR_LIKE,,,,,17.30229,,,18.852592,16.098312,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4976154572344223104,11.49192679056,-46.41199151453,SOLAR_LIKE,,,,,19.010979,,,20.627073,17.79881,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4976155019020838400,11.55330135236,-46.39024167558,SOLAR_LIKE,,,,,18.88801,,,20.338886,17.704325,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4976155465698945792,11.42700368776,-46.40229357826,AGN,,,,,20.243912,,,20.370607,19.922417,,,,,"Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4976156049813026816,11.50286159691,-46.34172726921,AGN,,,,,20.068144,,,20.522186,19.679655,,,,,"Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4976156874446689536,11.22105556615,-46.42812575454,SOLAR_LIKE,,,,,19.063683,,,20.423702,17.934376,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4976157428498676352,11.30944268152,-46.37636878145,AGN,,,,,20.935566,,,20.851797,20.579653,,,,,"Gaia_VarClassify,Gaia_VariSum"
